Èíslo dokladu;Katalog;Množ. hlav. jedn.;Datum vystavení;Datum vystavení OV;Datum vytvoøení  DLP
25NK-00057;15090024-99;81,0000;11.04.2025;;
25J-00239;PVY;1,0000;11.04.2025;;
25J-00239;;1,0000;11.04.2025;;
25J-00239;;12,0000;11.04.2025;14.04.2025;16.04.2025
25J-00239;;1,0000;11.04.2025;;
25J-00239;;4,0000;11.04.2025;15.04.2025;22.04.2025
25J-00239;;8,0000;11.04.2025;14.04.2025;23.04.2025
25J-00239;;1,0000;11.04.2025;;
25J-00239;;1,0000;11.04.2025;;
25J-00239;14100634-03;24,0000;11.04.2025;14.04.2025;16.04.2025
25J-00239;;1,0000;11.04.2025;;
25J-00239;14100634-06;24,0000;11.04.2025;14.04.2025;16.04.2025
25J-00239;;1,0000;11.04.2025;;
25J-00239;;20,0000;11.04.2025;11.04.2025;14.04.2025
25J-00239;DT 49 50;96,0000;11.04.2025;;
25J-00239;DT 49 50;42,0000;11.04.2025;;
25J-00239;DT 99 300;90,0000;11.04.2025;;
25J-00240;Poštovné;1,0000;11.04.2025;;
25J-00240;15050336-05;200,0000;11.04.2025;14.04.2025;23.04.2025
25J-00240;15050336-09;350,0000;11.04.2025;14.04.2025;23.04.2025
25D-00112;PVY;1,0000;11.04.2025;;
25D-00112;;100,0000;11.04.2025;;
25D-00112;09050320-04;100,0000;11.04.2025;16.05.2025;20.05.2025
25D-00112;15060298-99;1000,0000;11.04.2025;;
25D-00112;;100,0000;11.04.2025;;
25D-00112;09051339-04;100,0000;11.04.2025;16.05.2025;27.05.2025
25D-00112;L2 199 4;100,0000;11.04.2025;;
25D-00112;DT 9 50;1,0000;11.04.2025;;
25D-00112;09081343-07;20,0000;11.04.2025;16.05.2025;20.05.2025
25D-00112;Vyšívací program;1,0000;11.04.2025;;
25D-00112;;100,0000;11.04.2025;;
25D-00112;14080454-13;100,0000;11.04.2025;15.05.2025;16.05.2025
25D-00112;DT 99 50;50,0000;11.04.2025;;
25D-00112;13030918-13;50,0000;11.04.2025;20.05.2025;22.05.2025
25D-00112;DT 199 150;100,0000;11.04.2025;;
25D-00112;13030878-13;100,0000;11.04.2025;16.05.2025;20.05.2025
25D-00112;12130073-00;100,0000;11.04.2025;15.05.2025;19.05.2025
25D-00112;;500,0000;11.04.2025;;
25D-00112;DT 299 50;200,0000;11.04.2025;;
25D-00112;12131280-03;200,0000;11.04.2025;16.05.2025;23.05.2025
25D-00112;UV1 4 199;100,0000;11.04.2025;;
25D-00112;TA1 199 1;100,0000;11.04.2025;;
25D-00112;TA1 199 1;100,0000;11.04.2025;;
25D-00112;09051498-00;100,0000;11.04.2025;16.05.2025;22.05.2025
25D-00112;12072068-09;100,0000;11.04.2025;15.05.2025;19.05.2025
25D-00112;;100,0000;11.04.2025;16.05.2025;22.05.2025
25MR-00068;PVY;1,0000;11.04.2025;;
25MR-00068;RS1 199 1;100,0000;11.04.2025;;
25MR-00068;01060705-37;100,0000;11.04.2025;15.04.2025;16.04.2025
25MR-00068;S1 199 2;100,0000;11.04.2025;;
25MR-00068;S3 199 2;100,0000;11.04.2025;;
25MR-00068;;81,0000;11.04.2025;;
25MR-00068;14100529-84;81,0000;11.04.2025;17.04.2025;22.04.2025
25MR-00068;;11,0000;11.04.2025;;
25MR-00068;14110468-84;11,0000;11.04.2025;17.04.2025;22.04.2025
25MR-00068;;8,0000;11.04.2025;;
25MR-00068;14110332-84;8,0000;11.04.2025;17.04.2025;22.04.2025
25MR-00069;13090283-06;1,0000;11.04.2025;15.04.2025;16.04.2025
25J-00241;Poštovné;1,0000;11.04.2025;;
25J-00241;PVY;1,0000;11.04.2025;;
25J-00241;25041001;40,0000;11.04.2025;;
25NK-00059;PVY;1,0000;11.04.2025;;
25NK-00059;;250,0000;11.04.2025;;
25D-00111;PVY;1,0000;11.04.2025;;
25D-00111;;100,0000;11.04.2025;;
25D-00111;;100,0000;11.04.2025;;
25J-00242;Poštovné;2,0000;14.04.2025;;
25J-00242;PVY;1,0000;14.04.2025;;
25J-00242;RS1 99 1;1,0000;14.04.2025;;
25J-00242;01060296-05 výroba;40,0000;14.04.2025;;
25J-00242;RS1 99 1;1,0000;14.04.2025;;
25J-00242;01060296-06 výroba;40,0000;14.04.2025;;
25J-00242;TR1 199 1;100,0000;14.04.2025;;
25J-00242;13090335-05;100,0000;14.04.2025;14.04.2025;23.04.2025
25VP-00136;01060705-37;180,0000;14.04.2025;15.04.2025;16.04.2025
25VP-00136;12130397-03;180,0000;14.04.2025;17.04.2025;22.04.2025
25VP-00136;12072574-03;180,0000;14.04.2025;15.04.2025;16.04.2025
25VP-00136;12060138-06;180,0000;14.04.2025;15.04.2025;16.04.2025
25VP-00135;13021639-03;1,0000;14.04.2025;17.04.2025;22.04.2025
25VP-00135;13020996-03;1,0000;14.04.2025;17.04.2025;22.04.2025
25VP-00135;13021308-03;1,0000;14.04.2025;15.04.2025;16.04.2025
25D-00114;PVY;1,0000;14.04.2025;;
25D-00114;S2 499 1;478,0000;14.04.2025;;
25D-00114;02030351-09;478,0000;14.04.2025;17.04.2025;25.04.2025
25VP-00134;12140220-14;800,0000;14.04.2025;14.04.2025;16.04.2025
25NK-00061;13030702-13;1400,0000;14.04.2025;;
25NK-00061;13031466-13;150,0000;14.04.2025;;
25NK-00061;;150,0000;14.04.2025;;
25MR-00070;PVY;1,0000;14.04.2025;;
25MR-00070;ST 99;60,0000;14.04.2025;;
25MR-00070;14030081-07;60,0000;14.04.2025;15.04.2025;16.04.2025
25MR-00070;L2 99 2;120,0000;14.04.2025;;
25MR-00070;09010268-13;60,0000;14.04.2025;15.04.2025;16.04.2025
25MR-00070;DT 99 50;60,0000;14.04.2025;;
25MR-00070;13021974-03;60,0000;14.04.2025;15.04.2025;22.04.2025
25NK-00060;PVY;1,0000;14.04.2025;;
25NK-00060;TA1 4999 1;3000,0000;14.04.2025;;
25NK-00060;11020651-06;3000,0000;14.04.2025;16.04.2025;22.04.2025
25VP-00133;PVY;1,0000;14.04.2025;;
25VP-00133;;1,0000;14.04.2025;;
25VP-00133;14100529-03;205,0000;14.04.2025;14.04.2025;16.04.2025
25VP-00133;;1,0000;14.04.2025;;
25VP-00133;14100529-18;26,0000;14.04.2025;14.04.2025;16.04.2025
25J-00243;Poštovné;1,0000;14.04.2025;;
25J-00243;14060247-05;4,0000;14.04.2025;15.04.2025;16.04.2025
25D-00113;Dopravné;1,0000;14.04.2025;;
25D-00113;13030683-03;200,0000;14.04.2025;15.04.2025;16.04.2025
25D-00113;S3 299 2;200,0000;14.04.2025;;
25D-00113;PVY;1,0000;14.04.2025;;
25J-00244;10020252-03;130,0000;14.04.2025;16.04.2025;25.04.2025
25J-00244;01050077-00;30,0000;14.04.2025;23.04.2025;28.04.2025
25J-00244;PVY;1,0000;14.04.2025;;
25J-00244;RS1 99 1;1,0000;14.04.2025;;
25J-00244;04010367-04;50,0000;14.04.2025;17.04.2025;22.04.2025
25J-00244;S2 199 1;100,0000;14.04.2025;;
25J-00244;13030857-04;100,0000;14.04.2025;17.04.2025;22.04.2025
25J-00244;TA2 199 1;130,0000;14.04.2025;;
25J-00244;TA3 49 1;1,0000;14.04.2025;;
25VP-00138;15050336-06;100,0000;15.04.2025;16.04.2025;25.04.2025
25VP-00138;15050336-84;100,0000;15.04.2025;16.04.2025;25.04.2025
25VP-00138;12130266-06;200,0000;15.04.2025;16.04.2025;22.04.2025
25VP-00138;PVY;1,0000;15.04.2025;;
25VP-00138;;250,0000;15.04.2025;;
25VP-00138;13060243-06;250,0000;15.04.2025;24.04.2025;25.04.2025
25VP-00138;;1,0000;15.04.2025;;
25J-00246;Poštovné;1,0000;15.04.2025;;
25J-00246;PVY;1,0000;15.04.2025;;
25J-00246;25030603;500,0000;15.04.2025;;
25J-00246;TA1 299 1;500,0000;15.04.2025;;
25J-00247;Poštovné;1,0000;15.04.2025;;
25J-00247;PVY;1,0000;15.04.2025;;
25J-00247;SP 99 1;80,0000;15.04.2025;;
25J-00247;13060306-06;80,0000;15.04.2025;16.04.2025;17.04.2025
25J-00247;;1,0000;15.04.2025;;
25VP-00142;PVY;1,0000;15.04.2025;;
25VP-00142;;100,0000;15.04.2025;;
25VP-00142;13030332-08;100,0000;15.04.2025;17.04.2025;22.04.2025
25VP-00139;PVY;1,0000;15.04.2025;;
25VP-00139;;50,0000;15.04.2025;;
25VP-00139;13030700-04;50,0000;15.04.2025;16.04.2025;25.04.2025
25VP-00139;;50,0000;15.04.2025;;
25VP-00139;01061137-04;50,0000;15.04.2025;17.04.2025;29.04.2025
25VP-00141;PVY;1,0000;15.04.2025;;
25VP-00141;;300,0000;15.04.2025;;
25VP-00141;;150,0000;15.04.2025;17.04.2025;23.04.2025
25J-00245;Dopravné - paleta;1,0000;15.04.2025;;
25J-00245;PVY;1,0000;15.04.2025;;
25J-00245;TR1 199 1;120,0000;15.04.2025;;
25J-00245;14060213-04;120,0000;15.04.2025;15.04.2025;16.04.2025
25J-00245;RS1 199 1;120,0000;15.04.2025;;
25J-00245;01061800-04;120,0000;15.04.2025;17.04.2025;23.04.2025
25MR-00072;Dopravné;1,0000;15.04.2025;;
25MR-00072;PVY;1,0000;15.04.2025;;
25MR-00072;S2 199 1;150,0000;15.04.2025;;
25MR-00072;09050227-10;50,0000;15.04.2025;15.04.2025;16.04.2025
25MR-00072;09050227-09;50,0000;15.04.2025;15.04.2025;16.04.2025
25MR-00072;09050227-05;50,0000;15.04.2025;15.04.2025;16.04.2025
25VP-00137;Dopravné;1,0000;15.04.2025;;
25VP-00137;PVY;1,0000;15.04.2025;;
25VP-00137;11021552-05;100,0000;15.04.2025;;
25VP-00140;PVY;1,0000;15.04.2025;;
25VP-00140;;100,0000;15.04.2025;;
25VP-00140;;100,0000;15.04.2025;;
25VP-00140;09010338-03;100,0000;15.04.2025;15.04.2025;16.04.2025
25VP-00140;;100,0000;15.04.2025;;
25VP-00140;13021677-24;100,0000;15.04.2025;02.05.2025;05.05.2025
25MR-00071;;5000,0000;15.04.2025;;
25MR-00071;;1000,0000;15.04.2025;;
25MR-00071;PVY;1,0000;15.04.2025;;
25D-00116;PVY;1,0000;16.04.2025;;
25D-00116;TA1 299 1;200,0000;16.04.2025;;
25D-00116;12140400-03;200,0000;16.04.2025;02.05.2025;05.05.2025
25D-00116;TA3 299 1;200,0000;16.04.2025;;
25D-00116;15050473-03;200,0000;16.04.2025;02.05.2025;05.05.2025
25D-00116;;500,0000;16.04.2025;;
25J-00249;PVY;1,0000;16.04.2025;;
25J-00249;TR1 299 1;200,0000;16.04.2025;;
25J-00249;;200,0000;16.04.2025;02.05.2025;05.05.2025
25J-00249;TA1 999 1;500,0000;16.04.2025;;
25J-00249;;500,0000;16.04.2025;17.04.2025;25.04.2025
25J-00249;TA1 499 1;300,0000;16.04.2025;;
25J-00249;09010327-84;300,0000;16.04.2025;17.04.2025;22.04.2025
25MR-00073;PVY;1,0000;16.04.2025;;
25MR-00073;SP 99 1;50,0000;16.04.2025;;
25MR-00073;13060199-13;50,0000;16.04.2025;06.05.2025;07.05.2025
25MR-00073;L1 199 2;100,0000;16.04.2025;;
25MR-00073;S1 99 1;50,0000;16.04.2025;;
25MR-00073;07040534-03;50,0000;16.04.2025;25.04.2025;29.04.2025
25VP-00143;PVY;1,0000;16.04.2025;;
25VP-00143;;1,0000;16.04.2025;;
25VP-00143;Dopravné;1,0000;16.04.2025;;
25VP-00143;;1,0000;16.04.2025;;
25VP-00143;;40,0000;16.04.2025;17.04.2025;23.04.2025
25MR-00074;Poštovné;1,0000;16.04.2025;;
25MR-00074;PVY;1,0000;16.04.2025;;
25MR-00074;L1 199 2;100,0000;16.04.2025;;
25MR-00074;11030403-09;100,0000;16.04.2025;28.04.2025;29.04.2025
25J-00248;Poštovné;1,0000;16.04.2025;;
25J-00248;13030856-03;200,0000;16.04.2025;16.04.2025;17.04.2025
25J-00248;13030832-03;200,0000;16.04.2025;16.04.2025;17.04.2025
25D-00115;Dopravné;1,0000;16.04.2025;;
25D-00115;PVY;1,0000;16.04.2025;;
25D-00115;;230,0000;16.04.2025;;
25MR-00075;Poštovné;12,0000;16.04.2025;;
25MR-00075;PVY;1,0000;16.04.2025;;
25MR-00075;UV1 4 29999;10000,0000;16.04.2025;;
25MR-00075;UV1 4 29999;10000,0000;16.04.2025;;
25MR-00075;11020796-06;10000,0000;16.04.2025;28.04.2025;30.04.2025
25MR-00075;DT 999 300;500,0000;16.04.2025;;
25MR-00075;DT 999 300;500,0000;16.04.2025;;
25MR-00075;13030765-06;500,0000;16.04.2025;25.04.2025;29.04.2025
25J-00251;Poštovné;1,0000;17.04.2025;;
25J-00251;PVY;1,0000;17.04.2025;;
25J-00251;RS1 99 1;2,0000;17.04.2025;;
25J-00251;04010467-84;15,0000;17.04.2025;17.04.2025;24.04.2025
25J-00251;04010467-11;15,0000;17.04.2025;17.04.2025;24.04.2025
25J-00251;04010467-89;15,0000;17.04.2025;17.04.2025;22.04.2025
25J-00250;Poštovné;1,0000;17.04.2025;;
25J-00250;PVY;1,0000;17.04.2025;;
25J-00250;TA2 499 2;300,0000;17.04.2025;;
25J-00250;12011011-06;110,0000;17.04.2025;02.05.2025;05.05.2025
25J-00250;M489;190,0000;17.04.2025;;
25D-00117;14140029-63;12,0000;17.04.2025;17.04.2025;23.04.2025
25D-00117;14020801-03;10,0000;17.04.2025;17.04.2025;22.04.2025
25D-00117;14140360-89;18,0000;17.04.2025;23.04.2025;25.04.2025
25D-00117;;1,0000;17.04.2025;;
25D-00117;14100785-79;2,0000;17.04.2025;23.04.2025;25.04.2025
25D-00117;;1,0000;17.04.2025;;
25D-00117;Dopravné;1,0000;17.04.2025;;
25MR-00077;Poštovné;1,0000;17.04.2025;;
25MR-00077;PVY;1,0000;17.04.2025;;
25MR-00077;01020982-30;300,0000;17.04.2025;;
25J-00253;Poštovné;1,0000;17.04.2025;;
25J-00253;PVY;1,0000;17.04.2025;;
25J-00253;TR1 49 1;1,0000;17.04.2025;;
25J-00253;13040204-10;1,0000;17.04.2025;23.04.2025;25.04.2025
25J-00253;13040204-08;1,0000;17.04.2025;23.04.2025;25.04.2025
25J-00253;13040204-07;1,0000;17.04.2025;23.04.2025;25.04.2025
25J-00253;13040204-05;1,0000;17.04.2025;23.04.2025;25.04.2025
25J-00253;13040204-04;1,0000;17.04.2025;23.04.2025;25.04.2025
25D-00118;PVY;1,0000;17.04.2025;;
25D-00118;TR1 49 1;1,0000;17.04.2025;;
25D-00118;TR1 49 1;1,0000;17.04.2025;;
25D-00118;18040032-03;14,0000;17.04.2025;23.04.2025;28.04.2025
25D-00118;18040032-89;6,0000;17.04.2025;23.04.2025;28.04.2025
25D-00118;18040032-84;6,0000;17.04.2025;23.04.2025;28.04.2025
25D-00118;18040032-10;6,0000;17.04.2025;23.04.2025;28.04.2025
25D-00118;18040032-07;6,0000;17.04.2025;23.04.2025;28.04.2025
25D-00118;18040032-05;6,0000;17.04.2025;23.04.2025;28.04.2025
25D-00118;18040032-04;6,0000;17.04.2025;23.04.2025;28.04.2025
25J-00252;Poštovné;1,0000;17.04.2025;;
25J-00252;PVY;1,0000;17.04.2025;;
25J-00252;TA1 499 1;300,0000;17.04.2025;;
25J-00252;;300,0000;17.04.2025;24.04.2025;06.05.2025
25VP-00144;Dopravné;1,0000;17.04.2025;;
25VP-00144;PVY;1,0000;17.04.2025;;
25VP-00144;;150,0000;17.04.2025;;
25VP-00144;12010898-04;150,0000;17.04.2025;23.04.2025;25.04.2025
25VP-00144;09091127-99;130,0000;17.04.2025;;
25VP-00144;11030269-99;130,0000;17.04.2025;;
25D-00119;PVY;1,0000;17.04.2025;;
25D-00119;TA3 2999 1;2500,0000;17.04.2025;;
25D-00119;12130052-03;2500,0000;17.04.2025;23.04.2025;25.04.2025
25MR-00076;12100100-99;1,0000;17.04.2025;25.04.2025;28.04.2025
25MR-00076;12100258-06;1,0000;17.04.2025;25.04.2025;29.04.2025
25VP-00145;;250,0000;21.04.2025;;
25VP-00145;07030383-14;250,0000;21.04.2025;25.04.2025;02.05.2025
25VP-00145;;250,0000;21.04.2025;;
25VP-00145;07010070-06;250,0000;21.04.2025;23.04.2025;25.04.2025
25VP-00145;;250,0000;21.04.2025;;
25VP-00145;07010184-06;250,0000;21.04.2025;23.04.2025;25.04.2025
25VP-00145;;300,0000;21.04.2025;;
25VP-00145;09080616-78;300,0000;21.04.2025;23.04.2025;25.04.2025
25VP-00145;;300,0000;21.04.2025;;
25VP-00145;17010068-78;300,0000;21.04.2025;23.04.2025;25.04.2025
